course_id	course_title	price	free_or_paid	num_subscribers	num_reviews	num_lectures	level	Rating	content_duration	published_timestamp_date
570996	Finance Fundamentals for Non Finance Leaders	20	Paid	37	7	15	All Levels	0.98	1.0	8/4/2015
944594	Strategy layout and Backtesting	200	Paid	36	2	24	All Levels	0.98	4.0	9/21/2016
745832	Succeed at Options Even If You Don't Know Where to Start	200	Paid	36	1	12	Beginner Level	0.98	1.5	4/17/2017
231256	FOREX Currency Trading For Beginners	25	Paid	35	2	28	Intermediate Level	0.98	4.0	6/17/2014
637452	Complete Guide to Business Loans	30	Paid	35	4	35	All Levels	0.97	1.5	12/4/2015
871682	Aprenda  a Investir	20	Paid	34	4	9	All Levels	0.97	8.0	6/30/2016
1029062	Forex Trading System: Correlation EUR/GBP vs GBP/USD	50	Paid	33	4	26	All Levels	0.97	1.0	12/14/2016
691180	An Abundance Mindset: How to Craft Yours	50	Paid	33	4	40	Intermediate Level	0.97	4.5	1/22/2016
158444	Breakout Patterns Workshop by Pattern Trader	60	Paid	32	6	15	All Levels	0.97	1.5	9/9/2016
75182	Trade Show Samurai	95	Paid	32	7	7	All Levels	0.2	0.516666667	8/29/2013
685190	Crowdfunding for Filmmakers	65	Paid	32	6	30	Beginner Level	0.65	4.0	12/1/2015
115752	Straight From Business School: Create Financial Statements	20	Paid	31	2	5	Beginner Level	0.62	1.0	11/28/2013
999262	Forex online live trading system (Special Offer)	200	Paid	31	8	34	Beginner Level	0.34	5.5	11/7/2016
441016	Filing with Companies House UK	30	Paid	30	5	9	All Levels	0.74	1.0	3/8/2015
304426	Bank Reconciliation & VAT on Excel	20	Paid	30	5	19	Beginner Level	0.3	1.5	9/22/2014
581662	Stock Trading with this Strategy	50	Paid	30	3	6	All Levels	0.94	1.0	8/13/2015
24815	Harnessing the Power of Growth Stocks	50	Paid	29	2	7	All Levels	0.86	2.0	10/31/2012
79364	Your Business by the Numbers	25	Paid	29	2	42	Beginner Level	0.74	3.0	9/26/2013
607800	Introduction To The World Of Equity Finance	20	Paid	29	9	32	Beginner Level	0.64	2.0	12/8/2015
464002	Optimize! Make Best Decisions with Microsoft Excel	20	Paid	28	3	14	All Levels	0.95	1.0	4/1/2015
55136	Precious Metal Equities	20	Paid	28	1	8	Beginner Level	0.19	1.0	5/26/2013
328842	Learn to invest in the Stock Market	40	Paid	28	5	14	All Levels	0.5	1.0	11/12/2014
371828	Manual Bookkeeping	20	Paid	28	2	26	All Levels	0.35	2.5	7/24/2015
907716	International Tax - Tax Beyond boundaries	100	Paid	27	6	235	All Levels	0.78	19.5	9/6/2016
537286	Learn the Basics of the Wave Principle:	30	Paid	27	4	10	All Levels	0.89	1.5	7/2/2015
376712	Finanzas personales: Logrando la Libertad Financiera	30	Paid	27	5	12	Intermediate Level	0.96	2.0	1/9/2015
993160	Get Credit for Your EIN That's Not Linked to Your SSN	20	Paid	27	4	15	Expert Level	0.96	1.5	12/14/2016
304420	Breakeven Analysis and Pricing	20	Paid	27	2	10	Beginner Level	0.96	1.0	9/22/2014
740764	Introduction to Health Financing	85	Paid	26	1	17	All Levels	0.96	2.0	5/17/2016
295909	Legal Accounting	110	Paid	26	6	49	Beginner Level	0.96	4.0	9/21/2014
530430	Fundraising 101	95	Paid	26	4	5	All Levels	0.96	1.0	6/17/2015
739972	Accounting Cycle: Learn the concepts in 60 minutes	20	Paid	26	3	14	Beginner Level	0.96	1.0	1/26/2016
501996	Aprende a invertir practicando	35	Paid	26	9	42	All Levels	0.96	2.0	5/28/2015
95176	ChalkTalk: Financial Accounting	20	Paid	25	1	108	All Levels	0.96	3.5	1/23/2014
690546	UK Self Assessment Tax Return Filing Online	20	Paid	23	7	6	All Levels	0.96	0.466666667	12/7/2015
257996	Bookkeeping made simple	30	Paid	23	1	19	Beginner Level	0.96	1.0	2/13/2015
1220862	"The True ' Secret Sauce For Stock Market Success"""	200	Paid	23	2	30	Beginner Level	0.96	3.0	6/11/2017
833770	Practical Financial Statement Analysis	75	Paid	22	5	45	Intermediate Level	0.96	4.5	5/1/2017
1273896	Covered Calls - Powerful Income Strategy for Stock Traders	60	Paid	22	0	8	All Levels	0.96	1.0	7/3/2017
1138162	Le basi del Trading	200	Paid	22	5	18	All Levels	0.29	3.5	3/11/2017
532216	Raising Capital for Your Business	50	Paid	22	5	60	All Levels	0.88	2.5	8/3/2015
660846	Five steps to becoming a winner in stock investing	20	Paid	21	1	28	Expert Level	0.88	3.0	11/6/2015
385604	Introduction to Financial Consolidation under IFRS	25	Paid	21	3	8	All Levels	0.88	1.5	12/5/2016
1149564	The Forex Pivot Points Trading Strategy	20	Paid	21	2	12	All Levels	0.88	2.0	3/22/2017
721746	Forex Trading Plan	50	Paid	21	3	24	Intermediate Level	0.88	0.7	2/13/2016
1169188	Energiespar-Formel // Mehr Geld durch Wasser sparen Zuhause	50	Paid	21	2	54	Beginner Level	0.88	1.5	4/14/2017
304414	Bookkeeping Systems	20	Paid	20	1	9	All Levels	0.88	1.0	9/22/2014
1069866	High-Frequency Trading & Dark Pools	40	Paid	19	11	22	All Levels	0.88	2.0	4/18/2017
516168	Budget preparation for an EU project proposal	50	Paid	18	4	5	Beginner Level	0.88	1.0	6/1/2015
882276	Forex - Top Equity Management Strategy	20	Paid	18	4	13	All Levels	0.88	0.583333333	6/20/2016
1089610	3 Little Pigs: A Multiple Timeframe Forex Trading Strategy	20	Paid	18	0	6	Beginner Level	0.88	1.5	2/24/2017
282044	Introduction to the 8 Pillars for Accountants	20	Paid	18	0	33	Intermediate Level	0.88	0.616666667	8/16/2014
829206	Financial Accounting Plus Excel and SAP Crash Course.	20	Paid	18	2	11	Beginner Level	0.9	1.0	5/23/2016
1032234	Mastering the Market : (Technical Analysis + Candlestick)	90	Paid	18	7	97	All Levels	0.9	7.0	12/16/2016
736836	The Investment Banking Recruitment Series	40	Paid	17	6	26	All Levels	0.9	3.5	2/6/2016
517466	Day Trading: High ROI Day Trading	150	Paid	17	2	51	All Levels	0.9	6.5	7/29/2015
968056	What You Should Know to Become a Trader	125	Paid	17	2	14	All Levels	0.9	1.5	9/29/2016
429080	Understanding Financial Derivatives	20	Paid	16	1	11	Beginner Level	0.9	2.0	3/24/2017
1275790	Advanced Butterfly Spreads for Options Income Strategies	60	Paid	16	1	8	All Levels	0.9	1.0	7/4/2017
1021760	MQL5 - Beginner To Expert	45	Paid	16	1	16	All Levels	0.9	1.5	4/6/2017
304422	Flow Management and Forecasting	20	Paid	16	2	10	All Levels	0.9	1.0	9/22/2014
118836	FX Trading for Beginners	20	Paid	16	0	22	Intermediate Level	0.41	1.5	12/1/2013
645890	Aprende desde cero a operar el mercado de divisas FOREX	90	Paid	16	4	24	All Levels	0.48	4.0	10/23/2015
557436	ACCA MA1 Management Information	50	Paid	16	1	48	All Levels	0.85	3.5	8/24/2015
1268616	Condor Broken Wing Butterfly Options Trading Course System	0	Free	16	0	15	All Levels	0.2	1.5	7/6/2017
46933	Business Accounts For Managers	30	Paid	16	0	23	All Levels	0.41	3.0	4/23/2013
773502	Financial Accounting Part 2 - Passing The Class	20	Paid	15	4	36	Beginner Level	0.97	4.5	5/1/2017
872204	Excel 4 Accounting & Bookkeeping - Master Date,Time & Text	35	Paid	15	1	12	All Levels	0.94	1.0	6/27/2016
997128	Estrategias de trading en bolsa	25	Paid	15	2	14	Beginner Level	0.76	2.0	12/10/2016
1253868	Complete Short Financial Ratio Course for Financial Analysis	200	Paid	15	1	56	Beginner Level	0.78	3.0	6/28/2017
702800	Forex: Presentation and Analysis (Fundamental & Technical)	50	Paid	14	3	22	Intermediate Level	0.3	1.5	1/16/2016
1103590	Trading con retrocesos de Fibonacci	25	Paid	14	4	15	All Levels	0.33	2.5	2/7/2017
996542	Mastering Countertrend Trading : High Profit Trading Pattern	40	Paid	14	5	11	Beginner Level	0.66	1.0	10/29/2016
944534	Forex:Trade Management & Psychology	150	Paid	13	0	19	All Levels	0.57	2.0	9/21/2016
302450	10 Numbers Every Business Owner Should Know	20	Paid	13	1	9	Intermediate Level	0.2	1.0	3/8/2015
722274	The Complete Investing Guide: How to Beat Wall Street	50	Paid	13	3	25	All Levels	0.55	5.5	6/14/2016
1013838	Price Action Gap Trading Strategies	20	Paid	13	2	5	Beginner Level	0.11	1.0	12/31/2016
1048496	SAP Crystal Reports:Master-Detail,Cross-Tab,Sub-Reports	50	Paid	13	1	9	All Levels	0.23	2.0	12/26/2016
731150	How To Pay Less Tax (UK version)	50	Paid	13	2	98	Beginner Level	0.07	0.516666667	1/19/2016
1124276	Le bitcoin et la blockchain	80	Paid	13	3	12	Beginner Level	0.72	0.733333333	3/13/2017
818572	Financial Modelling in Excel Step by Step	20	Paid	13	2	17	All Levels	0.01	1.5	5/5/2016
613944	How to trade options	45	Paid	12	1	9	Beginner Level	0.62	0.716666667	9/20/2015
429308	Read financial statements like a pro	50	Paid	12	1	38	Intermediate Level	0.1	4.0	3/2/2015
113712	International Trade and New Geographic Economy	20	Paid	12	1	6	Beginner Level	0.17	0.533333333	12/5/2013
56926	School of Raising Capital: Agile Financial Modeling	20	Paid	12	1	11	Beginner Level	0.34	1.5	6/28/2013
597424	Sell like a Pro: Insider Secrets of Successful Selling!	115	Paid	12	1	25	Beginner Level	0.76	2.5	11/1/2016
876898	Forex - Help I cant Trade	200	Paid	12	0	20	Beginner Level	0.76	2.0	10/18/2016
1153876	Term Loan Appraisal for bankers, credit analysts	20	Paid	11	2	28	Beginner Level	0.76	6.5	4/3/2017
505144	Eu Funding: Module 2 - Introduction to Horizon 2020	20	Paid	11	1	6	All Levels	0.76	1.0	5/20/2015
619792	Start Now: A Rescue Plan for Retirement Late Savers	150	Paid	11	1	15	Beginner Level	0.88	0.65	11/19/2016
1141708	Managerial Accounting - The Ultimate Beginner Course!	100	Paid	11	0	121	All Levels	0.88	11.0	4/13/2017
914164	Forex Basics: Learn how to read and analyze Forex charts	195	Paid	11	0	45	All Levels	0.88	4.5	9/22/2016
390510	Tax made simple for Limited Company Owners and Contractors	50	Paid	11	0	57	All Levels	0.88	3.0	2/18/2015
877968	Start-up financial modeling for non-finance professionals	20	Paid	11	0	19	Beginner Level	0.88	4.0	6/20/2016
35409	Profits Turbo	20	Paid	10	0	7	All Levels	0.88	5.5	6/3/2013
146454	2. Principles of Simple Interest - advanced problems	20	Paid	10	1	12	All Levels	0.88	1.5	1/20/2014
43291	La costruzione del budget di una proposta comunitaria	50	Paid	10	1	5	All Levels	0.88	1.0	1/30/2015
1013190	Analysis and Evaluation of Economic Feasibility of Projects	100	Paid	10	1	8	All Levels	0.88	1.0	12/19/2016
877106	Forex trading tactics, that work!	20	Paid	10	1	5	Beginner Level	0.88	0.6	6/16/2016
1036456	Basics of Private Equity	60	Paid	9	2	6	Beginner Level	0.88	0.666666667	5/9/2017
101038	Bitesize Bookkeeping for busy people	20	Paid	9	0	13	Beginner Level	0.88	1.5	3/29/2015
1136912	Financial Accounting - The Ultimate Beginner Course	100	Paid	9	2	101	Beginner Level	0.88	10.0	4/6/2017
1263966	Advanced Technical Analysis PART1!	100	Paid	9	1	19	Beginner Level	0.88	3.0	6/27/2017
805630	Forex/Opciones Binarias para Principiantes	25	Paid	9	5	9	Beginner Level	0.88	2.0	4/1/2016
953432	Easy Finance For Startups	50	Paid	9	4	6	All Levels	0.88	0.666666667	10/16/2016
811534	The Visual Learning Basic Accounting Course	20	Paid	9	0	6	All Levels	0.88	1.0	5/3/2016
93850	Financial Modeling - Facebook Case Study	25	Paid	9	3	13	Beginner Level	0.88	1.5	10/2/2013
1250742	Complete GST Course For Small and Medium Enterprises	75	Paid	8	0	45	All Levels	0.88	6.0	6/14/2017
889066	Trading Options Basics	200	Paid	8	0	8	Intermediate Level	0.88	1.5	7/1/2016
244000	Forex Trading: The High ROI Forex Trading End of Day Course	125	Paid	8	1	19	Beginner Level	0.88	2.5	6/16/2014
621014	System of Asset Management for Professionals (SAMP)	50	Paid	8	1	8	Beginner Level	0.88	1.0	9/25/2015
673750	How to invest in Forex Trading & add an additional income	50	Paid	8	2	14	All Levels	0.88	2.0	11/21/2015
1110256	QuickBooks Online : Inventory Management For Non-Finance	35	Paid	8	4	10	All Levels	0.88	0.666666667	4/20/2017
1178150	Double Your Salary With Free, Local, Job Training Courses	20	Paid	8	1	8	Beginner Level	0.88	1.0	4/17/2017
597084	Don't Let Your Customers Run Your Business	50	Paid	7	3	28	All Levels	0.14	2.5	10/26/2015
880564	The 7 fundamentals to Successful Cashflow Management	25	Paid	7	0	12	Beginner Level	0.88	1.0	7/11/2016
1027678	Depreciation, Amortization and Depletion	25	Paid	7	1	13	Beginner Level	0.97	1.0	3/6/2017
429482	Fundraise the Simplified Way: A Crowdfunding Blueprint	35	Paid	7	1	19	All Levels	0.07	1.0	2/23/2015
1179546	An Introduction to Financial Markets on Wall Street	30	Paid	7	1	29	All Levels	0.88	2.0	4/28/2017
671548	Accounting Basics 101 for Understanding Business	20	Paid	7	2	18	All Levels	0.06	1.0	1/7/2016
1073430	Xero Bookkeeping Course & Certification by Accounting Firm	20	Paid	7	3	15	All Levels	0.96	2.0	2/13/2017
1257502	The Complete Litecoin Crypto Currency Bootcamp	20	Paid	7	3	24	Beginner Level	0.53	1.0	6/28/2017
811416	Learn Financial Modeling from Scratch - Part1	50	Paid	7	4	29	Beginner Level	0.18	3.5	4/6/2016
1196700	Le basi del trading online	45	Paid	7	1	27	All Levels	0.53	3.5	5/31/2017
1156530	How to trade in the Forex market	200	Paid	6	0	39	Beginner Level	0.85	2.5	3/29/2017
734280	Aprende a llevar la contabilidad de forma informatizada	25	Paid	6	1	27	Intermediate Level	0.15	4.5	2/8/2016
250902	Nest Egg Investing	45	Paid	6	0	12	Intermediate Level	0.69	2.0	6/27/2014
560472	Trading Tips from Hedge Fund Manager	50	Paid	6	2	32	Beginner Level	0.37	1.0	7/22/2015
531710	Accounting and the Triple Bottom Line	30	Paid	6	2	19	All Levels	0.8	0.55	7/10/2015
302484	A Practical Guide to Wealth Creation	35	Paid	6	0	7	All Levels	0.43	1.0	11/18/2016
849632	Write a Successful Business Grant Proposal	20	Paid	6	0	23	All Levels	0.24	2.5	7/10/2016
657050	Caza los Enormes Movimientos del Mercado	20	Paid	6	2	13	All Levels	0.82	1.5	11/12/2015
1106148	Series 7: Intermediate Options	55	Paid	5	0	11	All Levels	0.97	1.0	4/17/2017
682986	Effective Debt Collection Strategies	40	Paid	5	2	16	Intermediate Level	0.97	1.5	11/30/2015
1237912	Create Trading Robot Without Coding Skills!	145	Paid	5	0	13	All Levels	0.97	1.0	6/16/2017
589778	How to Read Financial Statements	20	Paid	5	2	59	All Levels	0.97	2.0	8/23/2015
614668	8 Steps To Achieve Financial Freedom And Escape Debt	40	Paid	5	0	48	All Levels	0.97	5.5	11/13/2015
707224	Financial Statement Review 101: How to Find Errors	30	Paid	5	2	15	Beginner Level	0.97	2.0	2/3/2017
1078254	Tally ERP Complete Training in Urdu / Hindi	30	Paid	5	2	51	Intermediate Level	0.97	5.0	2/2/2017
1029322	Accounting and Business Basics	200	Paid	5	0	10	Beginner Level	0.97	2.0	1/19/2017
1264512	Trading Forex - L'analyse des volumes	70	Paid	4	3	13	All Levels	0.97	2.0	6/29/2017
1239206	Win 90% of Trades; Quantitative Investments Models in Excel	200	Paid	4	1	16	All Levels	0.97	1.5	6/28/2017
625670	Technical Charting	20	Paid	4	1	6	All Levels	0.97	1.0	11/2/2015
1153854	Working Capital assessment for bankers, credit analysts	20	Paid	4	0	29	All Levels	0.97	7.0	4/6/2017
1058530	How to Get Growing, Passive Income from the Fortune 500!	25	Paid	4	0	12	All Levels	0.97	1.0	1/19/2017
994118	Managing Budgets in the Public and Non Profit Sector	95	Paid	4	0	20	Beginner Level	0.97	2.0	6/22/2017
904240	A Guide To Trade Binary Options Like An Expert	55	Paid	4	0	21	All Levels	0.97	1.0	7/18/2016
1246684	Dash Crypto Currency Technical and Trading Overview Bootcamp	20	Paid	4	1	14	Beginner Level	0.97	1.0	6/19/2017
1000136	Basics of Fixed Income Valuation, CFA Level I 2017 Prep	20	Paid	4	0	14	All Levels	0.97	3.5	1/28/2017
868112	Chief Wealth Officer	45	Paid	4	0	7	Intermediate Level	0.97	1.0	6/3/2016
954842	Black Scholes Option Pricing Model	25	Paid	3	0	10	Intermediate Level	0.97	1.0	5/3/2017
309854	How to invest in Russian equity market	30	Paid	3	0	12	Beginner Level	0.97	1.5	9/15/2015
1240408	Forex Trading for Beginners Vol 1:A Forex Course Made Simple	175	Paid	3	0	27	Beginner Level	0.97	1.0	7/4/2017
513046	Learn The ABC's Of Investing And Understanding True Financial Value	20	Paid	3	0	8	Beginner Level	0.97	1.5	6/1/2015
304410	Credit Control Procedures	20	Paid	3	0	6	Beginner Level	0.97	0.566666667	9/22/2014
1193288	Accounting Simplified	30	Paid	3	0	41	All Levels	0.97	8.5	5/3/2017
1230950	The Fast Route to a Faster Financial Close	50	Paid	2	0	8	All Levels	0.97	1.5	6/23/2017
1010988	Economics for beginners - Various Concepts	25	Paid	2	0	34	Beginner Level	0.97	2.5	1/2/2017
855816	Investing in Stocks & Shares	20	Paid	2	0	24	All Levels	0.97	2.0	5/23/2016
1117834	Learn How To Trade Gold In 2017	200	Paid	2	1	16	All Levels	0.97	1.0	4/6/2017
861764	"Geometry Of Chance strategy of defeating the roulette."""	30	Paid	2	1	10	Beginner Level	0.97	1.5	6/28/2016
580068	Handle difficult questions the bank manager will ask you	20	Paid	2	0	12	All Levels	0.97	1.0	9/4/2015
1162656	Introduction to Bitcoin for Beginners	20	Paid	2	1	7	All Levels	0.97	0.566666667	4/28/2017
1072220	Reach Your Personal Financial Goals the Easy Way (2017 UK)	95	Paid	2	0	59	All Levels	0.97	4.5	5/22/2017
813360	Learn Financial Modeling from Scratch - Part 2	50	Paid	2	1	27	All Levels	0.97	3.5	4/7/2016
813516	Learn Financial Modeling from Scratch - Part 3	50	Paid	2	0	22	Beginner Level	0.97	2.0	4/7/2016
313512	Financial Reporting - Fundamentals/Basics	20	Paid	2	0	28	Beginner Level	0.97	2.5	11/8/2014
359926	UK Tax Returns with HMRC	40	Paid	2	0	11	All Levels	0.97	1.0	4/5/2016
1056242	Practical Accounts Training A	35	Paid	2	0	127	All Levels	0.97	31.5	1/18/2017
1208148	Coaching Course:Investment Analysis for your clients	200	Paid	1	0	6	Beginner Level	0.97	0.566666667	6/23/2017
1082352	Trading Basics in 30 minutes	50	Paid	1	0	6	All Levels	0.97	0.533333333	2/26/2017
1163242	Profit and Loss Account for bankers and credit analysts	20	Paid	1	0	31	Intermediate Level	0.97	7.5	4/23/2017
1249164	Corporate Internal Controls and Fraud Controls	50	Paid	1	0	12	Beginner Level	0.97	2.0	6/29/2017
1276364	Bitcoin & Ethereum Course (2 Course Bundle)	200	Paid	1	0	52	Beginner Level	0.97	2.5	7/5/2017
1233894	The Latest Updates 2016 Financial Accounting Standards Board	50	Paid	1	0	9	All Levels	0.97	2.0	6/29/2017
782256	FMT: Forex Market Trader Certificate	20	Paid	1	0	27	Intermediate Level	0.97	2.0	3/17/2016
826912	Six Stage Negotiation	30	Paid	1	0	21	All Levels	0.97	2.5	5/11/2016
591724	Financial Market Environment & Investment Strategies	105	Paid	1	0	25	Expert Level	0.97	1.5	6/20/2017
533458	How to Obtain a Business Loan	20	Paid	1	1	12	All Levels	0.97	0.566666667	11/17/2015
1034560	Erfolgreich als Signalgeber/in, per Social- und Copytrading	60	Paid	1	1	33	Beginner Level	0.97	6.0	12/13/2016
1113702	Intro. to Asset-Backed Securities, CFA Level I,  2017 Prep	20	Paid	1	0	13	Intermediate Level	0.97	3.0	3/27/2017
1097288	Bookkeeping Practicals with Software	35	Paid	1	0	130	Beginner Level	0.97	31.5	2/7/2017
759262	Decide whether to Invest in a Business	20	Paid	1	0	43	All Levels	0.97	1.0	2/15/2016
1165780	Ratio analysis for bankers and credit analysts	20	Paid	1	0	13	All Levels	0.97	3.0	4/12/2017
1232382	Intro to Financial Statement Audits	50	Paid	1	0	9	Intermediate Level	0.85	1.5	6/29/2017
1221942	Basic Bookkeeping	35	Paid	0	0	12	Beginner Level	0.4	0.733333333	5/23/2017
1276182	Options Trading Foundation: Your journey to competency...	95	Paid	0	0	5	All Levels	0.94	1.0	7/5/2017
1232312	Core Financial Statement Concepts	50	Paid	0	0	9	All Levels	0.78	1.5	6/28/2017
1084454	CFA Level 2- Quantitative Methods	40	Paid	0	0	35	All Levels	0.18	5.5	7/2/2017
1169196	Credit concepts and checklist for bankers, credit analyst	20	Paid	0	0	10	Beginner Level	0.37	2.5	4/24/2017
1249146	Planning and Executing a Financial Statement Audit	50	Paid	0	0	9	All Levels	0.99	2.0	6/29/2017
1251582	Best Practices in Corporate Budgeting	50	Paid	0	0	9	Intermediate Level	0.66	2.0	6/29/2017
1233302	Ratio Analysis for Financial Statements	50	Paid	0	0	6	All Levels	0.27	2.0	7/3/2017
837322	Essentials of money value: Get a financial Life !	20	Paid	0	0	20	All Levels	0.15	0.616666667	5/16/2016
1187084	Forex how traders beat the markest with little experience	100	Paid	0	0	16	All Levels	0.15	1.0	7/6/2017
1032648	beginning accounting	20	Paid	0	0	12	Beginner Level	0.8	0.633333333	12/26/2016
1271182	Practical Film Financing: Finding & Pitching Investors	100	Paid	0	0	9	Beginner Level	0.49	1.0	7/5/2017
1058852	Learn to trade using technical analysis	50	Paid	0	0	6	All Levels	0.96	0.533333333	5/2/2017
1233314	Building a Balanced Scorecard	50	Paid	0	0	11	All Levels	0.56	2.0	7/3/2017
1087466	Stop Creditors from Harassing you and Avoid Bankruptcy	20	Paid	0	0	7	All Levels	0.15	0.616666667	2/2/2017
1215926	Kickstarter success in 5 easy steps	20	Paid	0	0	12	All Levels	0.47	0.516666667	5/16/2017
1035638	Understanding Financial Statements	25	Paid	0	0	10	Beginner Level	0.07	1.0	12/15/2016
975910	How to achieve personal transformation	20	Paid	0	0	10	Beginner Level	0.47	0.533333333	12/22/2016
1136038	Free Ways to Create Passive Income Online	25	Paid	0	0	27	Beginner Level	0.42	1.0	4/17/2017
1232390	Corporate Ethics	100	Paid	0	0	13	All Levels	0.29	3.5	7/3/2017
1251654	Understand Core Finance Principles in 60 Minutes	75	Paid	0	0	13	Beginner Level	0.85	2.5	6/29/2017
1064904	Evolution and Features of ETFs	100	Paid	0	0	10	All Levels	0.95	0.716666667	4/3/2017
1083744	How to Invest Using ETFs from Former Wall Street Trader	200	Paid	0	0	10	All Levels	0.95	2.0	2/15/2017
1271430	Workshop on Banking Credit Analysis Process	100	Paid	0	0	7	All Levels	0.95	1.5	6/28/2017
715476	The Cuckoo Strategy to get European Funding	160	Paid	0	0	6	All Levels	0.95	1.0	1/6/2016
1219820	Accounting - The 6 most important rules you must learn	20	Paid	0	0	9	All Levels	0.95	1.0	5/25/2017
627332	Mutual Funds for Investors in Retirement Accounts	20	Paid	0	0	0	All Levels	0.95	0.0	12/17/2015
1157298	Introduction to Forex Trading Business For Beginners	20	Paid	0	0	27	All Levels	0.95	1.5	4/23/2017
1282064	Cryptocurrency (BTC & ETH) Investment & Trading Course 2017	20	Paid	0	0	7	All Levels	0.95	2.5	7/6/2017
1247992	Introduction to Project Management for Finance and Acct'g	50	Paid	0	0	9	All Levels	0.95	2.0	7/3/2017
1168172	Case studies on credit appraisal for bankers	20	Paid	0	0	15	All Levels	0.95	3.5	5/1/2017
885413	Foundations of Investing	40	Paid	0	0	18	Beginner Level	0.95	2.0	7/27/2016
1231958	60 Minutes to Fundamental Accounting Skills	75	Paid	0	0	9	All Levels	0.95	2.5	6/28/2017
1057040	Teeter-Totter Accounting	90	Paid	0	0	12	Intermediate Level	0.36	1.0	2/8/2017
1258666	Financial Statement Auditing Cycles	50	Paid	0	0	9	All Levels	0.15	2.0	6/29/2017
1232282	The Cash Flow Statement - An Introduction	50	Paid	0	0	10	All Levels	0.18	1.5	6/28/2017
