course_id	course_title	price	free_or_paid	num_subscribers	num_reviews	num_lectures	level	Rating	content_duration	published_timestamp_date
636858	Instant Harmonica - play the gorgeous Skye Boat Song now!	20	paid	122	9	11	Beginner Level	0.15	0.633333333	10/18/2015
646918	Aprendiendo Piano: Tocando piezas populares Vol.I	100	paid	122	3	59	All Levels	0.17	3.5	11/14/2015
663710	How To Build A Professional Djembe: Create Music Beauty &Biz	40	paid	122	2	29	Intermediate Level	0.19	1.5	11/12/2015
632488	Spice up your playing with some easy Flamenco techniques!	40	paid	120	11	47	All Levels	0.31	0.733333333	11/6/2015
470482	Master the Euphonium with Simple, Intermediate Instruction!	50	paid	120	6	106	All Levels	0.57	8	4/16/2015
636842	FingerstyleGuitar by Jacques Stotzem - Basic Level	30	paid	119	12	16	Beginner Level	0.83	1.5	10/12/2015
815182	Saxophone Pro Series - You're going to love practicing Sax	50	paid	119	4	32	All Levels	0.18	5.5	4/8/2016
13216	Aprende a Tocar Teclado - Piano	35	paid	119	8	52	All Levels	0.96	3.5	1/26/2012
56970	Drum Set for Beginners	20	paid	119	8	26	All Levels	0.2	3.5	10/2/2013
452514	Beginner Guitar Lessons	20	paid	118	0	5	All Levels	0.96	1	3/23/2015
1108666	Worship Piano: From Beginner to Pro	80	paid	117	11	32	Intermediate Level	0.12	3	2/18/2017
624662	Guitar: The Next Level	55	paid	117	12	10	All Levels	0.57	1	10/2/2015
761938	Guitar Lessons - The Modal System - Modes Essentials	45	paid	116	7	27	All Levels	0.55	2	2/14/2016
510098	Create Beautiful Music On The Piano Like a Pro In Minutes	95	paid	115	17	17	Beginner Level	0.9	1.5	8/10/2015
188064	Trumpet Solos: Learn how to Perform Three Fun, Unique Pieces	50	paid	115	6	53	Beginner Level	0.96	2.5	3/25/2014
266682	HARP&SOUL  |  Learn the Secrets of the Harmonica	35	paid	114	8	59	All Levels	0.78	2	10/1/2014
455676	Electric Bass for Busy Beginners Course 1	50	paid	114	15	13	All Levels	0.55	1.5	4/27/2015
380596	Learn Piano: The Basics of Keyboards	20	paid	113	0	24	All Levels	0.46	1.5	1/3/2015
398224	"Classical Guitar Master Class: 'Alman  """	195	paid	113	2	34	All Levels	0.78	2	4/21/2015
721274	Learn to Play Irish Fiddle	60	paid	112	7	63	Expert Level	0.07	5.5	1/18/2016
773016	Piano With Willie Building Technique with Scales Vol. 1	40	paid	111	15	12	Beginner Level	0.77	1.5	4/13/2016
1065198	GUITAR #1: Beginner Basics and Beyond	20	paid	111	12	64	Beginner Level	0.18	3	3/1/2017
763100	Guitar Lessons - 50 Essential Fast Legato Licks	35	paid	105	9	23	Beginner Level	0.34	3	2/15/2016
1190448	Learn Lion (Saroo) Soundtrack On The Piano By Ear	20	paid	104	0	9	Beginner Level	0.75	0.533333333	4/24/2017
1102436	Learn 10 Scottish Tunes Piano Easy Level	45	paid	103	1	46	All Levels	0.8	3.5	2/20/2017
315812	Gibson's Learn & Master Guitar	50	paid	103	33	309	Expert Level	0.78	38	10/30/2014
1236562	The Piano Chord Ladder | Learn to Play Thousands of Songs	100	paid	103	2	11	Beginner Level	0.23	1	5/31/2017
1013762	Instant Harmonica - play Leonard Cohen's Hallelujah now!	40	paid	100	15	14	All Levels	0.45	1.5	11/20/2016
139784	Learn to improvise on your harmonica - in nice easy steps	35	paid	98	1	15	All Levels	0.6	2	3/16/2014
349142	Master Oboe Playing: Intermediate Instruction Made Simple!	50	paid	98	6	73	Intermediate Level	0.34	5.5	1/1/2015
939668	Learn 3 - All Time A R Rahman Hits on Carnatic Flute!	70	paid	98	18	31	All Levels	1	2.5	12/13/2016
761122	Blues Guitar Lessons - Volume 3 - Minor Blues Essentials	45	paid	98	5	14	Beginner Level	0.22	2	2/13/2016
1182624	Play Thousands of Songs On The Guitar | Cheater Chords	100	paid	97	5	12	Beginner Level	0.66	1	4/19/2017
810576	Clarinet Pro Series - Fall in love with the Clarinet	50	paid	95	3	30	All Levels	0.13	6	4/8/2016
743674	Piano With Willie: Blues n' Boogie Vol. 2	40	paid	95	8	11	All Levels	0.14	2.5	4/13/2016
326310	Get Piano Skills TODAY!!!	100	paid	92	5	71	All Levels	0.3	3.5	11/5/2014
823860	Trumpet Pro Series - You're going to love practicing Trumpet	50	paid	92	1	25	All Levels	0.89	6	4/22/2016
149602	Learn To Play Trumpet Fast Using The Passive Trumpet Tutor	50	paid	92	3	71	Beginner Level	0.94	1.5	1/27/2014
471352	Euphonium Solos: Learn to Perform Three Fun, Unique Pieces!	50	paid	90	2	61	All Levels	0.18	2.5	4/16/2015
807494	Learn the Violin - Bowing Techniques	80	paid	89	6	12	Expert Level	0.96	0.666666667	6/26/2016
1037868	Digital Pianist Course-Learn Piano & Keyboard Fast & Easy	150	paid	89	7	35	All Levels	0.67	3	12/26/2016
619856	French Horn Solos: Learn how to Perform Three Fun Pieces!	50	paid	88	1	48	Intermediate Level	0.15	3	9/24/2015
893056	Didgeridoo - from zero to HERO! Part One - beginning	35	paid	87	11	38	Beginner Level	0.47	3	7/2/2016
1045886	Learn Acoustic Guitar for Worship	40	paid	86	18	26	All Levels	0.56	2	1/23/2017
932804	Improvise On The Piano In 30 Minutes	40	paid	85	8	19	Beginner Level	0.89	1.5	8/18/2016
922828	Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro	90	paid	85	22	20	Beginner Level	0.19	2	8/21/2016
782460	Aprende escalas y arpegios  Vol. I: Modo mayor	50	paid	85	2	30	Beginner Level	0.75	1.5	3/31/2016
22825	Beginner Guitar Method	200	paid	85	2	23	All Levels	0.04	4	10/31/2012
743884	Piano With Willie: Blues n' Boogie Vol. 3	40	paid	84	4	10	Intermediate Level	0.78	2.5	4/13/2016
297930	The art of piano improvisation	20	paid	83	4	9	Beginner Level	0.24	0.666666667	9/19/2014
760698	Funk Rhythm Guitar Techniques	35	paid	82	6	7	Beginner Level	0.51	1.5	2/17/2016
1134842	Easy Guitar Songwriting And Harmony	20	paid	82	3	62	Beginner Level	0.74	3.5	3/14/2017
607360	Learn Oud 2	20	paid	81	11	27	Intermediate Level	0.05	3	9/10/2015
705890	Instant Harmonica - play Dylan's Blowing in the Wind today!	20	paid	81	5	14	Beginner Level	0.76	1	1/12/2016
586490	Instant Harmonica - play Summertime in 8 fun & easy lessons	40	paid	81	7	11	Beginner Level	0.18	1	8/19/2015
625974	Total beginner to intermediate guitar - Learn to play by ear	45	paid	80	4	112	Intermediate Level	0.03	3	10/16/2015
902480	Pure Rock Guitar : Play Like the Gods of Rock!	45	paid	80	5	24	All Levels	0.55	4.5	7/29/2016
139794	Killer Harmonica sounds using the tongue and bending notes	35	paid	80	2	16	Beginner Level	0.94	2	3/17/2014
139772	How to play easy tunes on the harmonica - just the basics	35	paid	79	3	15	All Levels	0.8	1.5	2/25/2014
846962	Slap Bass For Beginners	50	paid	79	3	25	Beginner Level	0.94	1.5	6/23/2016
147174	Blues Accelerator - 21 Days to Blues Guitar Mastery	50	paid	78	6	45	All Levels	0.3	7	1/16/2014
888668	How to Sing and Play the Guitar (at the same time)	20	paid	78	8	24	Intermediate Level	0.11	1.5	7/18/2016
82960	Mastering the Art of Guitar Chords	20	paid	78	0	18	Beginner Level	0.11	1.5	11/18/2013
638100	Fingerstyle Guitar by Jacques Stotzem - Advanced Level	30	paid	77	4	14	All Levels	0.11	2	10/13/2015
742764	Piano With Willie: Basics of Improvisation	40	paid	76	4	23	All Levels	0.11	3.5	4/13/2016
106358	Learn To Play Guitar Complete Beginners Quick Start	20	paid	75	0	11	Beginner Level	0.11	1	10/16/2013
644820	Fingerpicking Fundamentals	20	paid	75	7	22	Beginner Level	0.11	1.5	11/1/2015
201894	Add Slide To Your Guitar Playing	20	paid	75	2	27	Intermediate Level	0.11	0.733333333	5/28/2014
762648	Guitar Lessons - Sweep Picking Arpeggio Essentials	35	paid	74	6	13	All Levels	0.11	1.5	2/15/2016
139792	Learn to play tunes by ear on harmonica - no written music	35	paid	73	3	15	All Levels	0.11	2	3/23/2014
1101522	Cajon Step-by-Step: Beginner > Intermediate > Advanced	35	paid	73	9	45	Intermediate Level	0.11	3	2/13/2017
139778	Play tunes on harmonica and learn how to bend some notes	35	paid	73	2	16	Beginner Level	0.11	2	3/9/2014
782458	Aprendiendo Piano: Tocando piezas populares Vol.II	100	paid	72	2	24	Beginner Level	0.11	1.5	3/31/2016
139788	Starting to play the blues on your harmonica in easy steps	35	paid	71	3	16	All Levels	0.11	2	3/1/2014
222062	Tenor Banjo	40	paid	70	6	18	All Levels	0.11	1	6/17/2015
210020	Drum Lessons For Beginners	50	paid	70	2	17	All Levels	0.11	1.5	5/17/2014
263846	Master the French Horn: Intermediate Instruction Made Simple	50	paid	68	8	126	Beginner Level	0.11	7.5	10/29/2014
1003250	World Percussion: Complete Lessons for Everyone	40	paid	68	9	56	Intermediate Level	0.11	4	11/14/2016
131562	Piano With A Pro	25	paid	66	6	38	All Levels	0.11	2.5	5/5/2014
1008098	Learn to play guitar and sing at the same time	45	paid	66	9	8	All Levels	0.11	1	11/25/2016
1170198	Beginner Guitar Lessons: Learn To Play Guitar Today (WAVE 1)	45	paid	65	18	56	Expert Level	0.11	10	5/1/2017
101500	Guitar Lessons - Blind Blake - King Of Ragtime Blues Guitar	20	paid	65	5	13	Beginner Level	0.11	4	11/25/2013
743846	Guitar Looper Basic Training	45	paid	64	13	15	All Levels	0.11	1.5	2/29/2016
444644	Learn to play the Bouzouki - Greek Bouzouki Lessons	50	paid	63	13	49	All Levels	0.11	1	3/19/2015
588264	Instant Harmonica - play The Lion Sleeps Tonight - today!	20	paid	62	1	11	All Levels	0.11	1	8/21/2015
1223310	Aprende escalas y arpegios Vol.2 : Modo menor	50	paid	62	1	49	Beginner Level	0.11	2.5	5/29/2017
592122	What you can learn before Piano Lessons	0	free	61	1	31	Expert Level	0.11	1.5	9/1/2015
628606	Piano Lessons for Beginners: Play the Piano AND Read Music!	70	paid	61	9	30	Intermediate Level	0.11	4	2/12/2016
814474	Oboe Pro Series - You're going to love practicing the Oboe	50	paid	61	5	36	All Levels	0.07	7	4/8/2016
773144	Piano With Willie Building Technique with Scales Vol. 2	40	paid	61	3	9	All Levels	0.07	1.5	4/13/2016
519212	Awesome Lead Guitar 1	25	paid	60	6	38	All Levels	0.07	4.5	12/15/2015
932842	Piano Lesson Variety	40	paid	59	1	28	Beginner Level	0.07	4	8/18/2016
101504	Blues Guitar Lessons - Ragtime Blues Guitar	20	paid	59	3	6	All Levels	0.07	2	11/26/2013
676432	Violin lessons for beginners	20	paid	59	6	15	Beginner Level	0.07	1	11/25/2015
1002272	Blues Bass - Quick Start Guide	50	paid	59	8	29	Beginner Level	0.07	1.5	11/24/2016
655958	Instant Harmonica - Christmas; play Jingle Bells part 2 now!	20	paid	58	1	10	Beginner Level	0.07	0.733333333	12/17/2015
663696	Blues Guitar Lessons: Play Like the Greats - All Levels	20	paid	58	4	47	All Levels	0.07	2.5	11/17/2015
583224	Instant Harmonica - play The Kesh (pt 1) it's easy and fun!	40	paid	58	5	11	All Levels	0.07	0.583333333	8/17/2015
112602	Learn Guitar The Easy Way, It's Faster	25	paid	57	2	16	All Levels	0.07	4.5	11/14/2013
147104	Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple	40	paid	57	7	16	All Levels	0.07	4	1/22/2014
445118	Guitar Lesson - Five Steps to Learn Barre Chords	35	paid	57	9	9	Beginner Level	0.07	0.55	3/15/2015
742096	Ultimate Beginner Guitar Guide - Both Acoustic & Electric	45	paid	57	9	15	Beginner Level	0.07	2	2/16/2016
824020	Trombone Pro Series - Fall in love with the Trombone	50	paid	57	6	57	Expert Level	0.07	7	4/22/2016
835616	Ukulele Lessons For Beginners - Fast Track Your Learning	20	paid	57	8	28	All Levels	0.07	1	6/9/2016
744034	Piano With Willie: Jazz & Gospel Exercises	40	paid	56	3	28	Beginner Level	0.07	2	4/13/2016
132950	Strumming the Guitar - 5 Lessons on Strum Patterns	20	paid	56	3	10	Beginner Level	0.07	0.633333333	12/13/2013
892898	Didgeridoo - from zero to HERO! Part Two. Intermediate.	35	paid	55	2	30	All Levels	0.07	2	7/2/2016
933818	Instant Harmonica - play the groovy Irish Washerwoman now!	40	paid	55	8	13	All Levels	0.07	1	1/24/2017
1255114	Instant Harmonica - Learning the Basic 12 Bar Blues Bassline	40	paid	54	6	10	All Levels	0.07	1	6/16/2017
720072	Hands On Guitar: Beyond Beginner	20	paid	54	7	69	All Levels	0.07	3	1/22/2016
1160066	Classical Guitar Technique: 80/20	175	paid	54	0	18	Intermediate Level	0.07	2.5	3/30/2017
584468	Instant Harmonica - play The Kesh (part 2) - easy and fun!	20	paid	53	5	9	Beginner Level	0.07	0.583333333	8/17/2015
852426	Curso de Guitarra para Principiantes	20	paid	53	5	39	All Levels	0.07	3	6/1/2016
1103526	Pure Modal Magic: The Complete Guitar Modes Solution	50	paid	52	3	18	Intermediate Level	0.07	2	2/14/2017
799912	Alto Saxophone Lessons For Beginners	95	paid	51	7	42	Beginner Level	0.07	3	3/23/2016
743932	Piano With Willie: Piano Chords Vol. 1	40	paid	48	4	14	All Levels	0.07	2	4/13/2016
813142	Horn Pro Series - You're going to love playing French Horn	50	paid	48	3	61	Beginner Level	0.07	8	4/8/2016
883138	Pop and Jazz Keyboards and Harmony (beginner level)	180	paid	47	7	13	All Levels	0.11	3	7/12/2016
200108	Guitar for Absolute Beginners (Class 1)	20	paid	45	4	48	All Levels	0.99	1.5	5/1/2014
809968	Tenor Saxophone Lessons For Beginners	95	paid	45	5	43	Beginner Level	0.89	3	4/4/2016
762482	Guitar Lessons - Economy Picking Essentials	35	paid	45	5	15	Beginner Level	0.11	1.5	2/15/2016
856950	Euphonium Pro Series - Fall in love with the Euphonium	50	paid	44	2	40	Beginner Level	0.07	7.5	5/24/2016
1113170	Walking Bass Fundamentals	50	paid	44	3	34	All Levels	0.96	2	3/13/2017
151120	Rhythm to Rock Drum Lessons	20	paid	44	2	7	All Levels	0.8	1	2/2/2014
773174	Piano With Willie Building Technique with Scales Vol. 4	40	paid	44	0	11	All Levels	0.94	1.5	4/12/2016
1104494	Instant Harmonica - play this classic 8 bar blues tune!	40	paid	43	4	13	Beginner Level	0.46	1	4/23/2017
620372	Piano for Kids: Developing Your Child's Creative Abilities	65	paid	42	2	37	All Levels	0.96	4	10/24/2015
773156	Piano With Willie Building Technique with Scales Vol. 3	40	paid	42	1	11	Beginner Level	0.88	1.5	4/13/2016
963094	Instant Harmonica - play the cool tune Dirty Old Town now!	40	paid	42	8	17	All Levels	0.61	1.5	10/12/2016
701662	Instant Harmonica - play the Irish tune Whiskey in the Jar!	20	paid	41	1	13	Beginner Level	0.8	1	12/28/2015
762240	Guitar Lessons - Two Handed Tapping Essentials	35	paid	41	2	11	All Levels	0.44	1.5	2/14/2016
912254	Oboe Solos: Learn to Perform Three Fun, Unique Pieces!	50	paid	41	0	43	Beginner Level	0.88	2	7/28/2016
23683	Guitar - Rock - Beginner with Marc Seal	20	paid	40	1	27	Beginner Level	0.74	1	8/31/2012
866528	Advanced Trombone Studies - Learn to Master the Trombone!	50	paid	39	2	136	Beginner Level	0.11	8	7/5/2016
744080	Piano With Willie: Tritones & Phat Chords	40	paid	37	3	19	All Levels	0.11	2	4/13/2016
1031698	You Can Play Jazz Saxophone	20	paid	37	7	6	Beginner Level	0.11	1.5	3/15/2017
430962	Brass Master Class	20	paid	36	6	30	All Levels	0.11	2	6/9/2015
812370	Bassoon Pro Series - You're going to love practicing Bassoon	50	paid	36	0	42	Beginner Level	0.11	6.5	4/8/2016
975626	"Learn to Play 'Let It Snow on Piano"""	40	paid	36	4	8	All Levels	0.11	1	10/4/2016
